XPath,CWT_2005_EML,CWT_2007_EML,CWT_2011_EML,CWT_2015_EML,CWT_2016_EML,CWT_2017_EML,CWT_2018_EML
/eml:eml/dataset/dataTable/physical/distribution/access/@authSystem,0.006666666666666667,0.0,0.5,1.0,1.0,1.0,1.0
/eml:eml/dataset/dataTable/physical/distribution/access/@order,0.006666666666666667,0.0,0.5,1.0,1.0,1.0,1.0
/eml:eml/dataset/dataTable/physical/distribution/access/@scope,0.006666666666666667,0.0,0.5,1.0,1.0,1.0,1.0
/eml:eml/dataset/dataTable/physical/distribution/access/@system,0.0,0.0,0.0,1.0,1.0,1.0,1.0
/eml:eml/dataset/dataTable/physical/distribution/access/allow/permission,0.006666666666666667,0.0,0.5,1.0,1.0,1.0,1.0
/eml:eml/dataset/dataTable/physical/distribution/access/allow/principal,0.006666666666666667,0.0,0.5,1.0,1.0,1.0,1.0
/eml:eml/dataset/dataTable/physical/distribution/online/url,0.3533333333333333,0.07142857142857142,0.5,1.0,1.0,1.0,1.0
/eml:eml/dataset/dataTable/physical/distribution/online/url/@function,0.3533333333333333,0.07142857142857142,0.5,1.0,1.0,1.0,1.0
/eml:eml/dataset/dataTable/physical/objectName,0.3933333333333333,0.07142857142857142,0.5,1.0,1.0,1.0,1.0
/eml:eml/dataset/dataTable/physical/size,0.006666666666666667,0.0,0.5,0.06043956043956044,0.029411764705882356,0.0,0.09090909090909093
/eml:eml/dataset/dataTable/physical/size/@unit,0.006666666666666667,0.0,0.5,1.0,1.0,1.0,1.0
/eml:eml/dataset/distribution/@scope,1.0,1.0,1.0,0.0,0.0,0.0,0.0
/eml:eml/dataset/distribution/online/url,1.0,1.0,1.0,1.0,1.0,1.0,1.0
/eml:eml/dataset/distribution/online/url/@function,1.0,1.0,1.0,1.0,1.0,1.0,1.0
/eml:eml/dataset/intellectualRights/para,1.0,1.0,1.0,1.0,1.0,1.0,1.0
/eml:eml/dataset/keywordSet/keyword,1.0,1.0,1.0,1.0,1.0,1.0,1.0
