Collection,Record,Abstract,Attribute Definition,Attribute List,Author,Author / Originator,Author / Originator Email Address,Author / Originator World Wide Web Address,Bounding Box,Contributor Name,Contributor Role,Distribution Format,Easternmost Longitude,End Time,Entity Type Definition,Entity and Attribute Information,Instrument,Keyword,Keyword Vocabulary,Maintenance,Metadata Access Constraints,Metadata Contact,Metadata Use Constraints,Northernmost Latitude,Organization Name,Originating Organization,Process Step,Project Name,Publication Date,Publisher,Publisher E-Mail,Publisher URL,Purpose,Resource Access Constraints,Resource Contact,Resource Creation/Revision Date,Resource Distribution,Resource Format,Resource Identifier,Resource Identifier Type,Resource Language,Resource Lineage,Resource Long Name,Resource Quality Description,Resource Status,Resource Title,Resource Use Constraints,Resource on-line Link,Rights,Security Constraints,Southernmost Latitude,Spatial Extent,Start Time,Supplemental Information,Temporal Extent,Unknown,Vertical Maximum,Vertical Minimum,Vertical Resolution,Westernmost Longitude
2015,25.1115110.xml,1.0,16.0,3.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,4.0,4.0,0.0,6.0,5.0,0.0,1.0,1.0,1.0,1.0,6.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,2.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,150.0,0.0,0.0,0.0,1.0
2015,25.1115150.xml,1.0,16.0,3.0,1.0,1.0,0.0,1.0,5.0,1.0,1.0,2.0,5.0,1.0,4.0,4.0,0.0,13.0,2.0,0.0,1.0,0.0,1.0,5.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,5.0,1.0,0.0,1.0,149.0,5.0,5.0,1.0,5.0
2015,29.306106.xml,1.0,5.0,1.0,1.0,1.0,0.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,0.0,29.0,5.0,0.0,1.0,1.0,1.0,2.0,8.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,3.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,0.0,1.0,138.0,2.0,2.0,1.0,2.0
2015,29.306150.xml,1.0,5.0,1.0,1.0,1.0,0.0,1.0,4.0,2.0,2.0,1.0,4.0,1.0,1.0,1.0,0.0,11.0,2.0,0.0,1.0,0.0,1.0,4.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,4.0,1.0,0.0,1.0,110.0,4.0,4.0,1.0,4.0
2015,30.160484.xml,1.0,6.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,6.0,4.0,0.0,1.0,1.0,1.0,1.0,6.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,98.0,1.0,1.0,1.0,1.0
2015,30.160500.xml,1.0,6.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,13.0,2.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,96.0,1.0,1.0,1.0,1.0
2015,31.389455.xml,1.0,13.0,1.0,1.0,1.0,0.0,1.0,1.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,34.0,6.0,0.0,1.0,1.0,1.0,1.0,8.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,3.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,163.0,1.0,1.0,1.0,1.0
2015,31.389500.xml,1.0,13.0,1.0,1.0,1.0,0.0,1.0,1.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,14.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,143.0,1.0,1.0,1.0,1.0
2015,33.471753.xml,1.0,28.0,1.0,1.0,1.0,0.0,1.0,1.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,37.0,5.0,0.0,1.0,1.0,1.0,1.0,8.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,184.0,1.0,1.0,1.0,1.0
2015,33.471800.xml,1.0,28.0,1.0,1.0,1.0,0.0,1.0,1.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,24.0,2.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,184.0,1.0,1.0,1.0,1.0
2015,36.3674193.xml,1.0,66.0,6.0,1.0,1.0,0.0,1.0,3.0,2.0,2.0,1.0,3.0,1.0,12.0,12.0,0.0,29.0,5.0,0.0,1.0,1.0,1.0,3.0,7.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,1.0,0.0,1.0,329.0,2.0,2.0,1.0,3.0
2015,36.3674200.xml,1.0,66.0,6.0,1.0,1.0,0.0,1.0,3.0,2.0,2.0,2.0,3.0,1.0,12.0,12.0,0.0,15.0,2.0,0.0,1.0,0.0,1.0,3.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,1.0,0.0,1.0,353.0,3.0,3.0,1.0,3.0
2015,36.3674250.xml,1.0,66.0,6.0,1.0,1.0,0.0,1.0,3.0,2.0,2.0,2.0,3.0,1.0,12.0,12.0,0.0,15.0,2.0,0.0,1.0,0.0,1.0,3.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,1.0,0.0,1.0,353.0,3.0,3.0,1.0,3.0
2015,37.206647.xml,1.0,8.0,1.0,1.0,1.0,0.0,1.0,1.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,26.0,5.0,0.0,1.0,1.0,1.0,1.0,8.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,146.0,1.0,1.0,1.0,1.0
2015,37.206665.xml,1.0,8.0,1.0,1.0,1.0,0.0,1.0,1.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,26.0,5.0,0.0,1.0,1.0,1.0,1.0,8.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,146.0,1.0,1.0,1.0,1.0
2015,37.206700.xml,1.0,8.0,1.0,1.0,1.0,0.0,1.0,1.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,15.0,2.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,129.0,1.0,1.0,1.0,1.0
2015,38.207597.xml,1.0,7.0,1.0,1.0,1.0,0.0,1.0,1.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,26.0,5.0,0.0,1.0,1.0,1.0,1.0,7.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,133.0,1.0,1.0,1.0,1.0
2015,38.207600.xml,1.0,7.0,1.0,1.0,1.0,0.0,1.0,1.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,15.0,2.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,160.0,1.0,1.0,1.0,1.0
2015,39.324290.xml,1.0,15.0,1.0,1.0,1.0,0.0,1.0,1.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,31.0,5.0,0.0,1.0,1.0,1.0,1.0,8.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,147.0,1.0,1.0,1.0,1.0
2015,39.324300.xml,1.0,15.0,1.0,1.0,1.0,0.0,1.0,1.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,14.0,2.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,130.0,1.0,1.0,1.0,1.0
2015,4.1181659.xml,1.0,17.0,2.0,1.0,1.0,0.0,1.0,3.0,1.0,1.0,1.0,3.0,1.0,4.0,4.0,0.0,13.0,5.0,0.0,1.0,1.0,1.0,3.0,6.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,4.0,1.0,0.0,1.0,198.0,3.0,3.0,1.0,3.0
2015,4.1181700.xml,1.0,19.0,3.0,1.0,1.0,0.0,1.0,3.0,1.0,1.0,2.0,3.0,1.0,4.0,4.0,0.0,6.0,2.0,0.0,1.0,0.0,1.0,3.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,1.0,0.0,1.0,186.0,3.0,3.0,1.0,3.0
2015,4.1181750.xml,1.0,17.0,2.0,1.0,1.0,0.0,1.0,3.0,1.0,1.0,1.0,3.0,1.0,4.0,4.0,0.0,6.0,2.0,0.0,1.0,0.0,1.0,3.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,1.0,0.0,1.0,184.0,3.0,3.0,1.0,3.0
2015,40.377547.xml,1.0,19.0,1.0,1.0,1.0,0.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,19.0,5.0,0.0,1.0,1.0,1.0,1.0,7.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,3.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,178.0,1.0,1.0,1.0,1.0
2015,40.377600.xml,1.0,19.0,1.0,1.0,1.0,0.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,10.0,2.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,165.0,1.0,1.0,1.0,1.0
2015,41.16446588.xml,1.0,250.0,7.0,1.0,1.0,0.0,1.0,1.0,3.0,2.0,1.0,1.0,1.0,8.0,8.0,0.0,11.0,4.0,0.0,1.0,1.0,1.0,1.0,9.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,3.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,703.0,1.0,1.0,1.0,1.0
2015,42.1920619.xml,1.0,174.0,1.0,1.0,1.0,0.0,1.0,2.0,4.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,4.0,3.0,0.0,1.0,1.0,1.0,1.0,10.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,3.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0,1.0,488.0,2.0,2.0,1.0,1.0
2015,42.1920650.xml,1.0,174.0,1.0,1.0,1.0,1.0,1.0,2.0,4.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,10.0,2.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0,1.0,477.0,2.0,2.0,1.0,1.0
2015,43.1146882.xml,1.0,38.0,6.0,1.0,1.0,0.0,1.0,2.0,4.0,2.0,1.0,1.0,2.0,6.0,6.0,0.0,29.0,5.0,0.0,1.0,1.0,1.0,1.0,10.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,3.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,0.0,3.0,234.0,2.0,2.0,1.0,1.0
2015,43.1146900.xml,1.0,38.0,6.0,1.0,1.0,1.0,1.0,2.0,4.0,2.0,1.0,1.0,1.0,6.0,6.0,0.0,15.0,2.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0,1.0,218.0,2.0,2.0,1.0,1.0
2015,44.1329512.xml,1.0,18.0,3.0,1.0,1.0,0.0,1.0,4.0,3.0,2.0,1.0,4.0,4.0,5.0,5.0,0.0,25.0,5.0,0.0,1.0,1.0,1.0,4.0,7.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,4.0,4.0,1.0,4.0,247.0,4.0,4.0,1.0,4.0
2015,44.1329550.xml,1.0,18.0,3.0,1.0,1.0,0.0,1.0,4.0,3.0,2.0,1.0,4.0,1.0,5.0,5.0,0.0,14.0,2.0,0.0,1.0,1.0,1.0,4.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,4.0,1.0,1.0,1.0,219.0,4.0,4.0,1.0,4.0
2015,45.2112786.xml,1.0,55.0,3.0,1.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,4.0,4.0,0.0,3.0,3.0,0.0,1.0,1.0,1.0,2.0,6.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,0.0,1.0,243.0,2.0,2.0,1.0,2.0
2015,45.2112800.xml,1.0,55.0,3.0,1.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,4.0,4.0,0.0,15.0,2.0,0.0,1.0,0.0,1.0,2.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,0.0,1.0,255.0,2.0,2.0,1.0,2.0
2015,46.170297.xml,1.0,2.0,1.0,3.0,3.0,0.0,3.0,1.0,7.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,28.0,5.0,0.0,1.0,1.0,1.0,1.0,13.0,2.0,1.0,3.0,0.0,1.0,1.0,1.0,0.0,1.0,3.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,163.0,1.0,1.0,1.0,1.0
2015,46.170300.xml,1.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,7.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,16.0,2.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,138.0,1.0,1.0,1.0,1.0
2015,47.376912.xml,1.0,18.0,1.0,3.0,3.0,0.0,3.0,1.0,7.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,20.0,4.0,0.0,1.0,1.0,1.0,1.0,13.0,2.0,1.0,3.0,0.0,1.0,1.0,1.0,0.0,1.0,3.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,192.0,1.0,1.0,1.0,1.0
2015,47.381027.xml,1.0,18.0,1.0,3.0,3.0,0.0,3.0,1.0,7.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,20.0,4.0,0.0,1.0,1.0,1.0,1.0,13.0,2.0,1.0,3.0,0.0,1.0,1.0,1.0,0.0,1.0,3.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,214.0,1.0,1.0,1.0,1.0
2015,47.381050.xml,1.0,18.0,1.0,1.0,1.0,0.0,1.0,1.0,7.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,12.0,2.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,192.0,1.0,1.0,1.0,1.0
2015,5.347646.xml,1.0,16.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,13.0,5.0,0.0,1.0,1.0,1.0,1.0,6.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,161.0,1.0,1.0,1.0,1.0
2015,5.347650.xml,1.0,16.0,1.0,1.0,1.0,0.0,1.0,3.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,0.0,6.0,2.0,0.0,1.0,0.0,1.0,3.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,1.0,0.0,1.0,162.0,2.0,2.0,1.0,3.0
2015,5.347700.xml,1.0,16.0,1.0,1.0,1.0,0.0,1.0,3.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,0.0,6.0,2.0,0.0,1.0,0.0,1.0,3.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,1.0,0.0,1.0,162.0,2.0,2.0,1.0,3.0
2015,51.1045888.xml,1.0,23.0,3.0,1.0,1.0,0.0,1.0,1.0,4.0,2.0,1.0,1.0,1.0,3.0,3.0,0.0,44.0,5.0,0.0,1.0,1.0,1.0,1.0,7.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,224.0,1.0,1.0,1.0,1.0
2015,52.249297.xml,1.0,10.0,1.0,1.0,1.0,0.0,1.0,1.0,2.0,2.0,1.0,1.0,0.0,1.0,1.0,0.0,27.0,5.0,0.0,1.0,1.0,1.0,1.0,7.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,171.0,0.0,0.0,0.0,1.0
2015,52.249299.xml,1.0,10.0,1.0,1.0,1.0,0.0,1.0,1.0,2.0,2.0,1.0,1.0,0.0,1.0,1.0,0.0,27.0,5.0,0.0,1.0,1.0,1.0,1.0,7.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,171.0,0.0,0.0,0.0,1.0
2015,52.249821.xml,1.0,10.0,1.0,1.0,1.0,0.0,1.0,1.0,2.0,2.0,1.0,1.0,0.0,1.0,1.0,0.0,27.0,5.0,0.0,1.0,1.0,1.0,1.0,7.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,200.0,0.0,0.0,0.0,1.0
2015,52.250336.xml,1.0,10.0,1.0,1.0,1.0,0.0,1.0,1.0,2.0,2.0,1.0,1.0,0.0,1.0,1.0,0.0,27.0,5.0,0.0,1.0,1.0,1.0,1.0,7.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,200.0,0.0,0.0,0.0,1.0
2015,52.250350.xml,1.0,10.0,1.0,1.0,1.0,0.0,1.0,1.0,2.0,2.0,1.0,1.0,0.0,1.0,1.0,0.0,8.0,2.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,178.0,1.0,1.0,1.0,1.0
2015,54.945539.xml,1.0,9.0,3.0,1.0,1.0,0.0,1.0,4.0,3.0,2.0,1.0,3.0,1.0,6.0,6.0,0.0,18.0,5.0,0.0,1.0,1.0,1.0,4.0,8.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,4.0,1.0,0.0,1.0,177.0,3.0,3.0,1.0,3.0
2015,54.945689.xml,1.0,10.0,4.0,1.0,1.0,0.0,1.0,4.0,3.0,2.0,2.0,3.0,1.0,6.0,6.0,0.0,18.0,5.0,0.0,1.0,1.0,1.0,4.0,8.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,2.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,4.0,1.0,0.0,1.0,181.0,3.0,3.0,1.0,3.0
2015,54.945695.xml,1.0,10.0,4.0,1.0,1.0,0.0,1.0,4.0,3.0,2.0,2.0,3.0,1.0,6.0,6.0,0.0,18.0,5.0,0.0,1.0,1.0,1.0,4.0,8.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,2.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,4.0,1.0,0.0,1.0,181.0,3.0,3.0,1.0,3.0
2015,54.945700.xml,1.0,10.0,4.0,1.0,1.0,0.0,1.0,3.0,3.0,2.0,1.0,3.0,1.0,6.0,6.0,0.0,10.0,2.0,0.0,1.0,0.0,1.0,3.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,4.0,1.0,0.0,1.0,157.0,3.0,3.0,1.0,3.0
2015,54.945750.xml,1.0,10.0,4.0,1.0,1.0,0.0,1.0,3.0,3.0,2.0,1.0,3.0,1.0,6.0,6.0,0.0,10.0,2.0,0.0,1.0,0.0,1.0,3.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,4.0,1.0,0.0,1.0,156.0,3.0,3.0,1.0,3.0
2015,55.320329.xml,1.0,16.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,11.0,4.0,0.0,1.0,1.0,1.0,0.0,6.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,123.0,0.0,0.0,0.0,0.0
